label,text
0,lol thats different i dont go trying to find every real life photo you ever took
0,sorry ill call later
0,loosu go to hospital de dont let it careless
0,i plane to give on this month end
0,o i played smash bros  ltgt  religiously
0,im gonna rip out my uterus
0,i dont knw pa i just drink milk
0,ok lor
0,i thought slide is enough
0,i gotta collect da car at 6 lei
0,if you r  home then come down within 5 min
0,your account has been refilled successfully by inr  ltdecimalgt  your keralacircle prepaid account balance is rs  ltdecimalgt  your transaction id is kr ltgt 
0,yeah sure ill leave in a min
1,wanna get laid 2nite want real dogging locations sent direct to ur mobile join the uks largest dogging network txt park to 69696 now nyt ec2a 3lp 150msg
0,sorry ill call later
1,as one of our registered subscribers u can enter the draw 4 a 100 gb gift voucher by replying with enter to unsubscribe text stop
0,hey doc pls i want to get nice t shirt for my hubby nice fiting ones my budget is  ltgt k help pls i will load d card abi hwkeep me posted luv 2 mj
0,argh my 3g is spotty anyway the only thing i remember from the research we did was that province and sterling were the only problemfree places we looked at
0,k can i pick up another 8th when youre done
0,customer place i will call you
0,don knowwait i will check it
0,ha i wouldnt say that i just didnt read anything into way u seemed i dont like 2 be judgementali save that for fridays in the pub
1,your b4u voucher wc 2703 is marsms log onto wwwb4utelecom for discount credit to opt out reply stop customer care call 08717168528
1,double mins  1000 txts on orange tariffs latest motorola sonyericsson  nokia with bluetooth free call mobileupd8 on 08000839402 or call2optouthf8
0,as per your request maangalyam alaipayuthe has been set as your callertune for all callers press 9 to copy your friends callertune
0,rose for redred for bloodblood for heartheart for u but u for me send tis to all ur friends including me if u like me if u get back 1u r poor in relation 2u need some 1 to support 3u r frnd 2 many 4some1 luvs u 5 some1 is praying god to marry u try it
1,free2day sexy st georges day pic of jordantxt pic to 89080 dont miss out then every wk a saucy celeb4 more pics c pocketbabecouk 0870241182716 3wk
0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true goodnite amp sweet dreams
0,have a great trip to india and bring the light to everyone not just with the project but with everyone that is lucky to see you smile bye abiola
0,apo all other are mokka players only
0,staffsciencenusedusgphyhcmkteachingpc1323
0,hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored and james has been farting at me all night
0,so when you gonna get rimac access 
1,yes the only place in town to meet exciting adult singles is now in the uk txt chat to 86688 now 150pmsg
0,the worlds most happiest frnds never have the same characters dey just have the best understanding of their differences
1,sms services for your inclusive text credits pls goto wwwcomuknet login  unsubscribe with stop no extra charge help08700469649 po box420 ip4 5we
0,i love to cuddle i want to hold you in my strong arms right now
0,oh ya ya i remember da 
0,ok no prob take ur time
1,double mins  double txt  12 price linerental on latest orange bluetooth mobiles call mobileupd8 for the very latest offers 08000839402 or call2optoutlf56
0,maybe say hi to  and find out if  got his card great escape or wetherspoons 
0,and is there a way you can send shades stuff to her and she has been wonderful too
1,bears pic nick and tom pete and  dick in fact all types try gay chat with photo upload call 08718730666 10pmin 2 stop texts call 08712460324
0,daddy will take good care of you 
0,k ill be there before 4
0,ha ha ha good joke girls are situation seekers
0,goodmorning today i am late for  ltdecimalgt min
1,74355 xmas iscoming  ur awarded either 500 cd gift vouchers  free entry 2 r 100 weekly draw txt music to 87066 tnc
0,well theres a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that im a weed fiendmake them smoke too muchimpede their doing other things so you see how im hesitant
0,ok going to sleep hope i can meet her
0,wat so late still early mah or we juz go 4 dinner lor aiya i dunno
0,i wan but too early lei me outside now wun b home so early neva mind then
1,kit strip  you have been billed 150p netcollex ltd po box 1013 ig11 oja
0,good friends care for each other close friends understand each other and true friends stay forever beyond words beyond time gud ni8
0,yeah i imagine he would be really gentle unlike the other docs who treat their patients like turkeys
0,u still going to the mall
0,nothing smsing u n xy lor sorry lor da guys neva c u in person but they sort of know u lor so u wan 2 meet them xy ask me 2 bring u along 4 our next meeting
0,abeg make profit but its a start are you using it to get sponsors for the next event
0,hard but true how much you show amp  express your love to someonethat much it will hurt when they leave you or you get seperated鈥〨ud evening
0,hope you are not scared
0,i am back good journey let me know if you need any of the receipts shall i tell you like the pendent
0,sir good morning hope you had a good weekend i called to let you know that i was able to raise  ltgt  from my dad he however said he would make the rest available by mid feb this amount is still quite short and i was hoping you would help do have a good day abiola
0,arun can u transfr me d amt
0,that was random saw my old roomate on campus he graduated
0,ok ill send you with in  ltdecimalgt  ok
0,lol you wont feel bad when i use her money to take you out to a steak dinner d
1,urgent we are trying to contact u todays draw shows that you have won a 2000 prize guaranteed call 09066358361 from land line claim y87 valid 12hrs only
0,did you say bold then torch later or one torch and 2bold
0, am on a train back from northampton so im afraid not
1,todays offer claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs 08717898035 300 sub 16  unsub reply x
0,i enjoy watching and playing football and basketball anything outdoors and you
1,you have won a guaranteed 1000 cash or a 2000 prizeto claim yr prize call our customer service representative on
0,will it help if we propose going back again tomorrow
0,yes now only saw your message
0,yay cant wait to party together
1,free for 1st week no1 nokia tone 4 ur mobile every week just txt nokia to 8077 get txting and tell ur mates wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone
0,i am in bus on the way to calicut
1,dear subscriber ur draw 4 100 gift voucher will b entered on receipt of a correct ans when was elvis presleys birthday txt answer to 80062
0,thank you i like you as well
1,final chance claim ur 150 worth of discount vouchers today text yes to 85023 now savamob member offers mobile t cs savamob pobox84 m263uz 300 subs 16
0,ü bot notes oredi cos i juz rem i got
1,ur hmv quiz cashbalance is currently 500  to maximize ur cashin now send hmv1 to 86688 only 150pmsg
0,i have to take exam with march 3
0,been running but only managed 5 minutes and then needed oxygen might have to resort to the roller option
0,ok anyway no need to change with what you said
0,you said not now no problem when you can let me know
0,who are you seeing
0,yay you better not have told that to 5 other girls either
0,i dont know oh hopefully this month
0,okie
0,poor girl cant go one day lmao
0,book which lesson then you msg me i will call up after work or sth im going to get specs my membership is px3748
0,ha then we must walk to everywhere cannot take tram my cousin said can walk to vic market from our hotel 
0,did u receive my msg
0,yeah we wouldnt leave for an hour at least hows 4 sound
0,she said do u mind if i go into the bedroom for a minute   ok i sed in a sexy mood she came out 5 minuts latr wid a caken my wife
0,hows the champ just leaving glasgow
0,no messageno responcewhat happend
1,your free ringtone is waiting to be collected simply text the password mix to 85069 to verify get usher and britney fml po box 5249 mk17 92h 450ppw 16
0,ha both of us doing e same thing but i got tv 2 watch u can thk of where 2 go tonight or u already haf smth in mind
0,pls send me a comprehensive mail about who im paying when and how much
0,just sent again do you scream and moan in bed princess
0,ok set let u noe e details later
1,todays voda numbers ending with 7634 are selected to receive a 350 reward if you have a match please call 08712300220 quoting claim code 7684 standard rates apply
1,urgent call 09066612661 from landline your complementary 4 tenerife holiday or 10000 cash await collection sae tcs po box 3 wa14 2px 150ppm 18 sender hol offer
0,lol that would be awesome payback
0,nonenowhere ikno doesdiscountshitinnit
0,but i dint slept in afternoon
0,hey why dont we just go watch x men and have lunch haha 
0,im reaching home in 5 min
0,no i didnt mean to post it i wrote it and like so many other times ive ritten stuff to you i let it sit there it was what i was feeling at the time i was angry before i left i hit send then stop it wasnt there i checked on my phone when i got to my car it wasnt there you said you didnt sleep you were bored so why wouldnt that be the time to clean fold laundry etc at least make the bed
0,havent stuck at orchard in my dads car going 4 dinner now u leh so r they free tonight
0,any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employers paperwork not cool at all please do not contact me again or i will report you to your supervisor
0,see you there 
0,oic cos me n my sis got no lunch today my dad went out so dunno whether 2 eat in sch or wat
1,dear voucher holder to claim this weeks offer at you pc please go to httpwwwetlpcoukexpressoffer tscs apply to stop texts txt stop to 80062
0,deep sigh  i miss you   i am really surprised you havent gone to the net cafe yet to get to me  dont you miss me
0,dont worry though i understand how important it is that i be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me brb gonna go kill myself
1,you are a 1000 winner or guaranteed caller prize this is our final attempt to contact you to claim call 09071517866 now 150ppmpobox10183bhamb64xe
0,they will pick up and drop in carso no problem
0,she left it very vague she just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place but checking online now and all places around usc are  ltgt  and up
1,email alertfrom jeri stewartsize 2kbsubject lowcost prescripiton drvgsto listen to email call 123
0,hey you told your name to gautham ah
0,he will you guys close
0,im on my way home went to change batt 4 my watch then go shop a bit lor
0,pandy joined 4w technologies todayhe got job
1,urgent important information for o2 user today is your lucky day 2 find out why log onto httpwwwurawinnercom there is a fantastic surprise awaiting for you
0,gudnitetcpractice going on
0,waiting in e car 4 my mum lor u leh reach home already
0,no but we found a diff farm shop to buy some cheese on way back now can i call in
0,never blame a day in ur life good days give u happiness bad days give u experience both are essential in life all are gods blessings good morning
1, free polyphonic ringtone text super to 87131 to get your free poly tone of the week now 16 sn pobox202 nr31 7zs subscription 450pw
0,sun cant come to earth but send luv as rays cloud cant come to river but send luv as rain i cant come to meet u but can send my care as msg to u gud evng
0,i forgot 2 ask ü all smth theres a card on da present lei how ü all want 2 write smth or sign on it
1,this message is free welcome to the new  improved sex  dogging club to unsubscribe from this service reply stop msgs150p 18only
0,lol oh you got a friend for the dog 
0,sad story of a man  last week was my bday my wife didnt wish me my parents forgot n so did my kids  i went to work even my colleagues did not wish
0,im used to it i just hope my agents dont drop me since ive only booked a few things this year this whole me in boston them in nyc was an experiment
0,any pain on urination any thing else
0,hes really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
0,ooh 4got im gonna start belly dancing in moseley weds 630 if u want 2 join me they have a cafe too 
0,ok
1,free msg sorry a service you ordered from 81303 could not be delivered as you do not have sufficient credit please top up to receive the service
0,if he started searching he will get job in few dayshe have great potential and talent
0,arun can u transfr me d amt
1,free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005 text fa to 87121 to receive entry questionstd txt ratetcs apply 08452810075over18s
0,i was up all night too worrying about this appt its a shame we missed a girls night out with quizzes popcorn and you doing my hair
1,you have 1 new message please call 08712400200
0,u too
0,then why you came to hostel
0,den only weekdays got special price haiz cant eat liao cut nails oso muz wait until i finish drivin wat lunch still muz eat wat 
0,i not busy juz dun wan 2 go so early hee 
0,yes i have so thats why u texted pshewmissing you so much
0,how are you enjoying this semester take care brother
0,gwr
1,reply to win 100 weekly where will the 2006 fifa world cup be held send stop to 87239 to end service
0,hello sort of out in town already that  so dont rush home i am eating nachos will let you know eta
0,how come guoyang go n tell her then u told her
0,hey sathya till now we dint meet not even a single time then how can i saw the situation sathya
1,orange brings you ringtones from all time chart heroes with a free hit each week go to ringtones  pics on wap to stop receiving these tips reply stop
0,sitting in mu waiting for everyone to get out of my suite so i can take a shower
0,finish liao u
1,urgent your mobile no 07808726822 was awarded a 2000 bonus caller prize on 020903 this is our 2nd attempt to contact you call 08718729758 box95qu
0,probably not still going over some stuff here
0,wah lucky man then can save money hee
0,hey u still at the gym
0,oh lk tt den we take e one tt ends at cine lor dun wan yogasana oso can 
0,ok lor
0,if you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
0,stupidits not possible
1,u have a secret admirer reveal who thinks u r so special call 09065174042 to opt out reply reveal stop 150 per msg recd cust care 07821230901
0,amazing  if you rearrange these letters it gives the same meaning dormitory  dirty room astronomer  moon starer the eyes  they see election results  lies lets recount motherinlaw  woman hitler eleven plus two twelve plus one its amazing 
1,call 09090900040  listen to extreme dirty live chat going on in the office right now total privacy no one knows your sic listening 60p min 247mp 0870753331018
0,which is why i never wanted to tell you any of this which is why im so short with you and onedge as of late
0,where are youwhen wil you reach here
0,oh yeah and my diet just flew out the window
0,oh shit i thought that was your trip loooooool  that just makes so much more sense now  grins and the sofa reference was  the sleep on a couch link you sent me  wasnt that how you went on your trip  oh  and didnt your babe go with you for that celebration with your rents
0,sending you greetings of joy and happiness do have a gr8 evening
0,armand says get your ass over to epsilon
0,aiyah u did ok already lar e nydc at wheellock
0,don knowhe is watching film in computer
0,nobut heard abt tat
0,oops sorry just to check that you dont mind picking me up tomo at half eight from station would that be ok
0,anytime lor
0,friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear gud ni8
0,yar else ill thk of all sorts of funny things
0,love isnt a decision its a feeling if we could decide who to love then life would be much simpler but then less magical
0,those were my exact intentions
0,erm woodland avenue somewhere do you get the parish magazine his telephone number will be in there
0,every day i use to sleep after  ltgt  so only
0,i jus hope its true that  missin me cos im really missin him you havent done anything to feel guilty about yet
0,yup its at paragon i havent decided whether 2 cut yet hee
1,hmv bonus special 500 pounds of genuine hmv vouchers to be won just answer 4 easy questions play now send hmv to 86688 more infowww100percentrealcom
1,final chance claim ur 150 worth of discount vouchers today text yes to 85023 now savamob member offers mobile t cs savamob pobox84 m263uz 300 subs 16
0,its sarcasm nt scarcasim
0,wherres my boytoy  
0,oh mr sheffield you wanna play that game okay youre the boss and im the nanny you give me a raise and ill give you one
0,prepare to be pleasured 
0,im really sorry i wont b able 2 do this fridayhope u can find an alternativehope yr terms going ok
0,good morning im suffering from fever and dysentry will not be able to come to office today
1,ur cashbalance is currently 500 pounds  to maximize ur cashin now send cash to 86688 only 150pmsg cc 08718720201 po box 11414 tcrw1
0,oh that was a forwarded message i thought you send that to me
0,kgive back my thanks
0,some of them told accenture is not confirm is it true
0,hey do you want anything to buy
1,100 dating service call 09064012103 box334sk38ch
0,can you use foreign stamps for whatever you send them off for 
0,haha hope ü can hear the receipt sound gd luck
0,no chikku nt yet ya im free
0,ill be at mu in like  ltgt  seconds
0,cant think of anyone with  spare room off  top of my head
1,sex up ur mobile with a free sexy pic of jordan just text babe to 88600 then every wk get a sexy celeb pocketbabecouk 4 more pics 16 3wk 087016248
0,today am going to college so am not able to atten the class
1,call freephone 0800 542 0578 now
0, and dont worry well have finished by march  ish
1,from 88066 lost 12 help
0,yeshe have good crickiting mind
0,i am great how are you
0,is fujitsu s series lifebook good
0,arr birthday today i wish him to get more oscar
0,can a not
0,im gonna say no sorry i would but as normal am starting to panic about time sorry again are you seeing on tuesday
0,no problem with the renewal ill do it right away but i dont know his details
0,you are a very very very very bad girl or lady
0,k actually can you guys meet me at the sunoco on howard it should be right on the way
0,ill see but prolly yeah
0,kkany special today
0,did u download the fring app
0,i am waiting machan call me once you free
0,yes it completely in out of formclark also utter waste
0,sorry got a late start were on the way
0,howz painit will come down todaydo as i said ystrdayice and medicine
0,hmm shall i bring a bottle of wine to keep us amused just joking ill still bring a bottle red or white see you tomorrow
0,ü takin linear algebra today
0,aww thats the first time u said u missed me without asking if i missed u first you do love me 
0,im there and i can see you but you cant see me  maybe you should reboot ym  i seen the buzz
0,hi my darlin im on my way to london and we have just been smashed into by another driver and have a big dent im really missing u what have u been up to xxx
0,ok lor i ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat
0,dear heroi am leaving to qatar tonite for an apt opportunitypls do keep in touch at  ltemailgt kerala
0,lol you forgot it eh  yes ill bring it in babe
1,someone has conacted our dating service and entered your phone because they fancy youto find out who it is call from landline 09111030116 pobox12n146tf15
0,hey you got any mail
0,were somewhere on fredericksburg
0,watching telugu moviewat abt u
1,urgent we are trying to contact you last weekends draw shows that you have won a 900 prize guaranteed call 09061701851 claim code k61 valid 12hours only
0,ive reached home finally
0,i love u 2 my little pocy bell i am sorry but i love u
0,neft transaction with reference number  ltgt  for rs ltdecimalgt  has been credited to the beneficiary account on  ltgt  at  lttimegt  ltgt
0,dear we got  ltgt  dollars hi hi
0,ill call u 2mrw at ninish with my address that icky american freek wont stop callin me 2 bad jen k eh
0,but am going to college pa what to do are else ill come there it self pa
0,if u dun drive then how i go 2 sch
0,a gram usually runs like  ltgt  a half eighth is smarter though and gets you almost a whole second gram for  ltgt
0,got smaller capacity one quite ex
0,you are not bothering me but you have to trust my answers pls
0,men like shorter ladies gaze up into his eyes
0,y ü wan to go there c doctor
0,my trip was ok but quite tiring lor uni starts today but its ok 4 me cos im not taking any modules but jus concentrating on my final yr project
1,get the official england poly ringtone or colour flag on yer mobile for tonights game text tone or flag to 84199 optout txt eng stop box39822 w111wx 150
0,how are you doing hope youve settled in for the new school year just wishin you a gr8 day
0,some friends want me to drive em someplace probably take a while
0,i tot u reach liao he said tshirt
0,hi there we have now moved in2 our pub  would be great 2 c u if u cud come up
0,appt is at lttimegt am not my fault u dont listen i told u twice
0,networking technical support associate
0,oh ho is this the first time u use these type of words
0,i wake up long ago already dunno what other thing
0,moji just informed me that you saved our lives thanks
1,text pass to 69669 to collect your polyphonic ringtones normal gprs charges apply only enjoy your tones
0,call me i m unable to cal lets meet bhaskar and deep
0,thanx 4 puttin da fone down on me
0,cool ill text you in a few
0,ya very nice  be ready on thursday
0,i told your number to gautham
0,swhrt how u deyhope ur ok tot about u 2daylove n misstake care
0,ill let you know when it kicks in
1,private your 2004 account statement for 07742676969 shows 786 unredeemed bonus points to claim call 08719180248 identifier code 45239 expires
0,what not under standing
0,i need coz i never go before 
0,is there any movie theatre i can go to and watch unlimited movies and just pay once
0,noits ful of song lyrics
1,congrats 2 mobile 3g videophones r yours call 09061744553 now videochat wid ur mates play java games dload polyh music noline rentl bx420 ip4 5we 150pm
0,babe  i lost you  will you try rebooting 
0,senthil group company apnt 5pm
0,how dare you change my ring
0,yes baby i need to stretch open your pussy
0,alright if youre sure let me know when youre leaving
1,sunshine quiz wkly q win a top sony dvd player if u know which country the algarve is in txt ansr to 82277 150 sptyrone
0,cos darren say ü considering mah so i ask ü
0,we not leaving yet ok lor then we go elsewhere n eat u thk
0,no need lar jus testing e phone card dunno network not gd i thk me waiting 4 my sis 2 finish bathing so i can bathe dun disturb u liao u cleaning ur room
0,thats cool hell be here all night lemme know when youre around
0,remember all those whom i hurt during days of satanic imposter in meneed to pay a priceso be itmay destiny keep me going and as u said pray that i get the mind to get over the same
0,yessura in sun tvlol
0,8 at the latest gs still there if you can scrounge up some ammo and want to give the new ak a try
0,its a part of checking iq
0,we left already we at orchard now
0,my battery is low babe
0,tomorrow i am not going to theatre   so i can come wherever u call me   tell me where and when to come tomorrow
0,we got a divorce lol shes here
0,yes but can we meet in town cos will go to gep and then home you could text at bus stop and dont worry well have finished by march  ish
0,here is my new address applespairsall that malarky
0,draw vai dont think so
1,urgent we are trying to contact u todays draw shows that you have won a 800 prize guaranteed call 09050000460 from land line claim j89 po box245c2150pm
0,i need details about that online job
0,yup anything lor if u dun wan its ok
0,his bday real is in april 
0,oooh bed ridden ey what are you thinking of
0,we are hoping to get away by 7 from langport you still up for town tonight
1,free msg get gnarls barkleys crazy ringtone totally free just reply go to this message right now
0,did u find out what time the bus is at coz i need to sort some stuff out
0,stupid auto correct on my phone
1,urgent this is our 2nd attempt to contact u your 900 prize from yesterday is still awaiting collection to claim call now 09061702893 acl03530150pm
0,dear i am not denying your words please
1,ur going 2 bahamas callfreefone 08081560665 and speak to a live operator to claim either bahamas cruise of2000 cash 18only to opt out txt x to 07786200117
0,i cant pick the phone right now pls send a message
0,macha dont feel upseti can assume your mindsetbelieve me one evening with me and i have some wonderful plans for both of uslet life begin againcall me anytime
0,sorry ill call later
0,ok
1,forwarded from 448712404000please call 08712404000 immediately as there is an urgent message waiting for you
0,if u sending her home first its ok lor im not ready yet
0,ok lor or u wan me go look 4 u
0,really gooddhanush rocks once again
0, oh well c u later
0,hey for me there is no leave on friday wait i will ask my superior and tell you
1,shop till u drop is it you either 10k 5k 500 cash or 100 travel voucher call now 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary
0,well the general price is  ltgt oz let me know ifwhenhow much you want
0,not really dude have no friends im afraid 
0,at what time are you coming
0,usf i guess might as well take 1 car
1,urgent this is our 2nd attempt to contact u your 900 prize from yesterday is still awaiting collection to claim call now 09061702893
0,that seems unnecessarily hostile
0,i send the print  outs da
0,k and youre sure i dont have to have consent forms to do it v
1,thanks for the vote now sing along with the stars with karaoke on your mobile for a free link just reply with sing now
0,are we doing the norm tomorrow i finish just a 415 cos of st tests need to sort library stuff out at some point tomo  got letter from today  access til end march so i better get move on
0, im  on the snowboarding trip i was wondering if your planning to get everyone together befor we goa meet and greet kind of affair cheers 
0,k ill head out in a few mins see you there
0,i accidentally deleted the message resend please
0,yo come over carlos will be here soon
0,all these nice new shirts and the only thing i can wear them to is nudist themed _ you in mu
0,hurt me tease me make me cry but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u have a nice day bslvyl
1,did you hear about the new divorce barbie it comes with all of kens stuff
0,then why no one talking to me
0,going to join tomorrow
0,hello hun how ru its here by the way im good been on 2 dates with that guy i met in walkabout so far we have to meet up soon hows everyone else
0,dude sux for snake he got old and raiden got buff
0,sindu got job in birla soft 
0,so why didnt you holla
0,hostbased idps for linux systems
0,please leave this topicsorry for telling that
0,yes there were many sweets
0,we are both fine thanks
0,please charge my mobile when you get up in morning
0,can you say what happen
0,time n smile r the two crucial things in our life sometimes time makes us to forget smile and sometimes someones smile makes us to forget time gud noon
0,spoons it is then okay
0,bugis oso near wat 
0,dont make life too stressfull always find time to laugh it may not add years to your life but surely adds more life to ur years gud ni8swt dreams
0,nothing lor a bit bored too then y dun u go home early 2 sleep today
0,well theres not a lot of things happening in lindsay on new years sighs some bars in ptbo and the blue heron has something going
0,did u get that message
0,happy birthday may all ur dreams come true
0,ya tel wats ur problem
0, we r stayin here an extra week back next wed how did we do in the rugby this weekend hi to and and  c u soon 
0,thinkin about someone is all good no drugs for that
0,didnt try g and i decided not to head out
0,what todaysundaysunday is holidayso no work
0,i luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx
1,the current leading bid is 151 to pause this auction send out customer care 08718726270
0,ü dun wan to watch infernal affair
0,well im gonna finish my bath now have a goodfine night
0,dont kick coco when hes down
0,but im on a diet and i ate 1 too many slices of pizza yesterday ugh im always on a diet
0,fine do you remember me
0,no callsmessagesmissed calls
0,we have sent jd for customer service cum accounts executive to ur mail id for details contact us
0,ryder unsoldnow gibbs
0,what i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want
0,sorry ill call later
0,i bought the test yesterday its something that lets you know the exact day u ovulatewhen will get 2u in about 2 to 3wks but pls pls dont fret i know u r worried pls relax also is there anything in ur past history u need to tell me
0,ok enjoy  r u there in home
0,its good well find a way
0,today my system sh get readyall is well and i am also in the deep well
0,im thinking that chennai forgot to come for auction
0,not much just some textin how bout you
0,ok i asked for money how far
0,yavnt tried yet and never played original either
1,todays vodafone numbers ending with 4882 are selected to a receive a 350 award if your number matches call 09064019014 to receive your 350 award
0,havent mus ask if u can 1st wat of meet 4 lunch den u n him meet can already lor or u wan 2 go ask da ge 1st then confirm w me asap
0,symptoms when u are in love 1u like listening songs 2u get stopped where u see the name of your beloved 3u wont get angry when your
0,mm i had my food da from out
0,what hello wats talks email address
0, ow u deyi paid 60400thousadi told  u would call  
0,hope you are feeling great pls fill me in abiola
0,i got a call from a landline number   i am asked to come to anna nagar    i will go in the afternoon
0, ltdecimalgt m but its not a common car here so its better to buy from china or asia or if i find it less expensive ill holla
1,sunshine hols to claim ur med holiday send a stamped self address envelope to drinks on us uk po box 113 bray wicklow eire quiz starts saturday unsub stop
0,and stop being an old man you get to build snowman snow angels and snowball fights
0,u know we watchin at lido
0,ok darlin i supose it was ok i just worry too muchi have to do some film stuff my mate and then have to babysit again but you can call me therexx
1,urgent your mobile number has been awarded with a 2000 prize guaranteed call 09061790121 from land line claim 3030 valid 12hrs only 150ppm
1,summers finally here fancy a chat or flirt with sexy singles in yr area to get matched up just reply summer now free 2 join optout txt stop help08714742804
0,also hi wesley howve you been
0,mark works tomorrow he gets out at 5 his work is by your house so he can meet u afterwards
0,mmm so yummy babe  nice jolt to the suzy
0,maybe westshore or hyde park village the place near my house
0,thats y i said its bad dat all e gals know u wat u doing now
0,i see a cup of coffee animation
0,are you ok what happen to behave like this
0,ssindia going to draw the series after many years in south african soil
0,hi hope you had a good day have a better night
0,that sucks so what do you got planned for your yo valentine i am your yo valentine arent i
1,urgent your 4 costa del sol holiday or 5000 await collection call 09050090044 now toclaim sae tc s pobox334 stockport sk38xh cost150pm max10mins
0,u guys never invite me anywhere 
0,im working technical support voice process
1,spjanuary male sale hot gay chat now cheaper call 08709222922 national rate from 15pmin cheap to 78pmin peak to stop texts call 08712460324 10pmin
0,yes princess are you going to make me moan
0,good afternoon my boytoy how goes that walking here and there day  did you get that police abstract are you still out and about i wake and miss you babe
0,well i know z will take care of me so no worries
0,i dunno lei like dun haf
0,im at bruce amp fowler now but im in my moms car so i cant park long story
0,hiya stu wot u up 2im in so much truble at home at moment evone hates me even u wot the hell av i done now y wont u just tell me text bck please luv dan 
1,lookatme thanks for your purchase of a video clip from lookatme youve been charged 35p think you can do better why not send a video in a mmsto 32323
0,chk in ur belovd ms dict
0,then she dun believe wat
1,england v macedonia  dont miss the goalsteam news txt ur national team to 87077 eg england to 87077 trywales scotland 4txtú120 poboxox36504w45wq 16
0,nvm its ok
0,this pay is  ltdecimalgt  lakhs
0,easy ahsen got selected means its good
0,aiyah ok wat as long as got improve can already wat
0,yes i posted a couple of pics on fb theres still snow outside too im just waking up 
0,no did you multimedia message them or email
1,winner as a valued network customer you have been selected to receivea 900 prize reward to claim call 09061701461 claim code kl341 valid 12 hours only
0,so hows scotland hope you are not over showing your jjc tendencies take care live the dream
0,when you and derek done with class
0,aight lemme know whats up
0,yo we are watching a movie on netflix
0,why dont you go tell your friend youre not sure you want to live with him because he smokes too much then spend hours begging him to come smoke
0,gosh that  what a pain spose i better come then
0,shall i send that exe to your mail id
0,ok
0,just arrived see you in a couple days lt3
0,are u awake is there snow there
0,sounds like a plan cardiff is still here and still cold im sitting on the radiator
0,thanks for ve lovely wisheds you rock
0,no i dont have cancer moms making a big deal out of a regular checkup aka pap smear
1,boltblue tones for 150p reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more
0,do i i thought i put it back in the box
0,hey i will be late im at amk need to drink tea or coffee
1,yes the only place in town to meet exciting adult singles is now in the uk txt chat to 86688 now 150pmsg
0,tired i havent slept well the past few nights
0,unni thank you dear for the rechargerakhesh
0,kkhow is your business now
0,ok but knackered just came home and went to sleep not good at this full time work lark
1,urgent your mobile number has been awarded with a 2000 prize guaranteed call 09058094454 from land line claim 3030 valid 12hrs only
0,hey pple700 or 900 for 5 nightsexcellent location wif breakfast hamper
0,do u noe wat time e place dat sells 4d closes
1,free entry to the gr8prizes wkly comp 4 a chance to win the latest nokia 8800 psp or 250 cash every wktxt great to 80878 httpwwwgr8prizescom 08715705022
0,u should have made an appointment
1,camera  you are awarded a sipix digital camera call 09061221066 fromm landline delivery within 28 days
0,what was she looking for
0,yup how ü noe leh
0,yeah probably i still gotta check out with leo
0,nope juz off from work
0,oh fuck juswoke up in a bed on a boatin the docks slept wid 25 year old spinout giv u da gossip l8r xxx
0,as usualiam fine happy amp doing well
0,you do got a shitload of diamonds though
0,are you the cutest girl in the world or what
0,gud mrng dear hav a nice day
0,ok how you dear did you call chechi
0,no need for the drug anymore
0,if i was i wasnt paying attention
0,good morning my love  i go to sleep now and wish you a great day full of feeling better and opportunity  you are my last thought babe i love you kiss
0,im at work please call
0,haha awesome i might need to take you up on that what you doin tonight
0,i like to talk pa but am not able to i dont know y
0,cant take any major roles in community outreach you rock mel
0,i have no money 4 steve mate 
0,sounds good keep me posted
0,so anyways you can just go to your gym or whatever my love smiles i hope your ok and having a good day babe  i miss you so much already
0,what time do u get out
0,mystery solved just opened my email and hes sent me another batch isnt he a sweetie
0,hello lover how goes that new job are you there now are you happy do you think of me i wake my slave and send you a teasing kiss from across the sea
1,someonone you know is trying to contact you via our dating service to find out who it could be call from your mobile or landline 09064015307 box334sk38ch 
1,youll not rcv any more msgs from the chat svc for free hardcore services text go to 69988 if u get nothing u must age verify with yr network  try again
0,ya but it cant display internal subs so i gotta extract them
1,todays voda numbers ending 1225 are selected to receive a 50award if you have a match please call 08712300220 quoting claim code 3100 standard rates app 
